Index,Call Number,Title,Barcode,Notes,Image_barcode,Image_1,Image_2,Image_3,Year,Author,Interventions,Location-Building,Location-Shelf,Class,Subclass,Decade2,Language,Location,,
BMC-DC-0072,DC146 .L2168,"Madame de Lafayette and her family,",31796102062144,,B_Images/BMC-DC-0072.Image_barcode.185423.jpg,B_Images/BMC-DC-0072.Image_1.185352.jpg,,,1907.,"Crawford, Mary MacDermot.",Yes,Canaday Library,Stacks (Monographs),D,DC,1900s,English,NA,,
BMC-DS-0021,DS103 .B13 1906,Palestine and Syria with the chief routes through Mesopotamia and Babylonia; handbook for travellers.,31796102047970,,B_Images/BMC-DS-0021.Image_barcode.193654.jpg,B_Images/BMC-DS-0021.Image_1.193654.jpg,B_Images/BMC-DS-0021.Image_2.193654.jpg,,1906.,Karl Baedeker (Firm),Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,NA,,
BMC-DS-0050,DS413 .N4,"Village, town, and jungle life in India,",31796102117989,,B_Images/BMC-DS-0050.Image_barcode.202338.jpg,B_Images/BMC-DS-0050.Image_1.202435.jpg,B_Images/BMC-DS-0050.Image_2.202457.jpg,,1905.,"Newcombe, A. C.",Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,NA,,
BMC-DS-0083,DS518.8 .M6,"America and the Far Eastern question; an examination of modern phases of the Far Eastern question, including the new activities and policy of Japan, the situation of China, and the relation of the United States of America to the problems involved,",31796101990980,,B_Images/BMC-DS-0083.Image_barcode.194633.jpg,B_Images/BMC-DS-0083.Image_1.194738.jpg,,,1909.,"Millard, Thomas Franklin Fairfax, 1868-1942.",Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,NA,,
BMC-DS-0095,DS709 .H85 1900 (vol. 1),"Travels in Tartary, Thibet and China, during the years 1844-5-6,",31796000118303,,B_Images/BMC-DS-0095.Image_barcode.201021.jpg,B_Images/BMC-DS-0095.Image_1.201021.jpg,,,1900.,"Huc, Evariste Régis, 1813-1860.",Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,NA,,
BMC-E-0098,E469 .B59 (vol. 2),Retrospections of an active life.,3.1796E+13,,B_Images/BMC-E-0098.Image_barcode.001332.jpg,B_Images/BMC-E-0098.Image_1.001340.jpg,,,1909-13.,"Bigelow, John, 1817-1911.",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,NA,,
BMC-PR-0227,PR3730 .A2 1908,The complete poetical works of James Thomson.,3.1796E+13,,B_Images/BMC-PR-0227.Image_barcode.203748.jpg,B_Images/BMC-PR-0227.Image_1.203658.jpg,B_Images/BMC-PR-0227.Image_2.203717.jpg,B_Images/BMC-PR-0227.Image_3.203748.jpg,1908,"Thomson, James, 1700-1748.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,English,NA,,
BMC-PR-0072,PR1867 .W48,The clerkes tale & The squieres tale /,3.17961E+13,,B_Images/BMC-PR-0072.Image_barcode.180054.jpg,B_Images/BMC-PR-0072.Image_1.180010.jpg,,,1908,"Chaucer, Geoffrey, -1400.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,NA,enk,,
BMC-PR-0225,PR3721 .S4 1902 (vol. 7),The prose works /,3.1796E+13,,B_Images/BMC-PR-0225.Image_barcode.203147.jpg,B_Images/BMC-PR-0225.Image_1.203105.jpg,B_Images/BMC-PR-0225.Image_2.203205.jpg,B_Images/BMC-PR-0225.Image_3.203222.jpg,1902-1911.,"Swift, Jonathan, 1667-1745.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,NA,enk,,
BMC-PR-0226,PR3721 .S4 1902 (vol. 5),The prose works /,3.1796E+13,,B_Images/BMC-PR-0226.Image_barcode.203306.jpg,B_Images/BMC-PR-0226.Image_1.203312.jpg,B_Images/BMC-PR-0226.Image_2.203341.jpg,B_Images/BMC-PR-0226.Image_3.203651.jpg,1902-1911.,"Swift, Jonathan, 1667-1745.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,NA,enk,,
BMC-BR-0115,BR1720.J5 L33,Saint Jerome /,3.17961E+13,,B_Images/BMC-BR-0115.Image_barcode.010816.jpg,B_Images/BMC-BR-0115.Image_1.010739.jpg,,,1909,"Largent, Augustin, 1834-1921.",Yes,Canaday Library,Stacks (Monographs),B,BR,1900s,English,enk,,
BMC-DA-0083,DA70 .A1 v.25,"Nelson and the Neapolitan Jacobins: documents relating to the suppression of the Jacobin revolution at Naples, June, 1799 /",31796102680838,,B_Images/BMC-DA-0083.Image_barcode.162254.jpg,B_Images/BMC-DA-0083.Image_1.162230.jpg,,,1903.,"Gutteridge, H. C. 1876-1953. (Harold Cooke),",Yes,Canaday Library,Stacks (Monographs),D,DA,1900s,English,enk,,
BMC-PR-0098,PR2343 .B7 1907,"Sir Fulke Greville's Life of Sir Philip Sidney, etc.: first published 1652 /",3.17961E+13,Inscription to M.  Carey Thomas,B_Images/BMC-PR-0098.Image_barcode.150425.jpg,B_Images/BMC-PR-0098.Image_1.150437.jpg,,,1907,"Greville, Fulke, Baron Brooke, 1554-1628.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,English,enk,,
BMC-BS-0055,BS2615 .W5 1908 (vol. 2),The Gospel according to St. John; the Greek text with introduction and notes;,3.1796E+13,,B_Images/BMC-BS-0055.Image_barcode.152829.jpg,B_Images/BMC-BS-0055.Image_1.152840.jpg,,,1908,,Yes,Canaday Library,Stacks (Monographs),B,BS,1900s,"Greek, Ancient",enk,,
BMC-DC-0106,DC707 .H3 f (vol. Plates),Paris sous les premiers Capétiens (987-1223) : étude de typographie historique .,31796000548947,,B_Images/BMC-DC-0106.Image_barcode.190316.jpg,B_Images/BMC-DC-0106.Image_1.190326.jpg,,,1909.,"Halphen, Louis, 1880-1950.",Yes,Canaday Library,Folio (Floor B),D,DC,1900s,French,fr ,,
BMC-DC-0010,DC16 .B13 1909b,"Northern France, from Belgium and the English channel to the Loire, excluding Paris and its environs: handbook for travellers /",31796102364540,,B_Images/BMC-DC-0010.Image_barcode.200035.jpg,B_Images/BMC-DC-0010.Image_1.200022.jpg,,,1909.,Karl Baedeker (Firm),Yes,Canaday Library,Stacks (Monographs),D,DC,1900s,English,ge ,,
BMC-DD-0054,DD801.B36 F8,"Bayern zur Römerzeit. Eine historisch-archäologische Forschung,",31796004336513,,B_Images/BMC-DD-0054.Image_barcode.180014.jpg,B_Images/BMC-DD-0054.Image_1.180051.jpg,B_Images/BMC-DD-0054.Image_2.180436.jpg,,1905.,"Franziss, Franz, 1894-1943.",Yes,Carpenter Library,Stacks,D,DD,1900s,German,gw ,,
BMC-PR-0080,PR1912.B6 B6,Boccaccio and Chaucer /,3.17961E+13,,B_Images/BMC-PR-0080.Image_barcode.183105.jpg,B_Images/BMC-PR-0080.Image_1.183054.jpg,,,1903,"Borghesi, Pietro.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,English,it ,,
BMC-PR-0146,PR2848.A2 B4 1904,The sonnets of Shakespeare /,3.17961E+13,,B_Images/BMC-PR-0146.Image_barcode.183853.jpg,B_Images/BMC-PR-0146.Image_1.183802.jpg,B_Images/BMC-PR-0146.Image_2.183813.jpg,B_Images/BMC-PR-0146.Image_3.183834.jpg,1904,"Shakespeare, William, 1564-1616.",Yes,Canaday Library,Stacks (Monographs),P,PR,1900s,English,mau,,
BMC-PS-0093,PS3345 .M6,Mother /,3.17961E+13,,B_Images/BMC-PS-0093.Image_barcode.165826.jpg,B_Images/BMC-PS-0093.Image_1.165815.jpg,,,1907,"Wister, Owen, 1860-1938.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,mau,,
BMC-PS-0104,PS3511.I8 B7,"The breath of the dragon,",3.17961E+13,,B_Images/BMC-PS-0104.Image_barcode.170201.jpg,B_Images/BMC-PS-0104.Image_1.170148.jpg,,,1916,"Fitch, Abigail Hetzel.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,mau,,
BMC-PS-0109,PS3531.A365 P6 1912,Poems /,3.17961E+13,,B_Images/BMC-PS-0109.Image_barcode.171204.jpg,B_Images/BMC-PS-0109.Image_1.171154.jpg,,,1912,"Palmer, Frederic, 1848-1932.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,mau,,
BMC-PS-0116,PS3545.H625 Z5 1920,"The story of Opal: the journal of an understanding heart,",3.1796E+13,,B_Images/BMC-PS-0116.Image_barcode.171450.jpg,B_Images/BMC-PS-0116.Image_1.171438.jpg,,,1920,"Whiteley, Opal Stanley.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,mau,,
BMC-DJ-0009,DJ211 .C7,De Bataafsche republiek /,31796100451505,,B_Images/BMC-DJ-0009.Image_barcode.233641.jpg,B_Images/BMC-DJ-0009.Image_1.233636.jpg,,,1908.,"Colenbrander, H. T. 1871-1945. (Herman Theodoor),",Yes,Canaday Library,Stacks (Monographs),D,DJ,1900s,Dutch,ne ,,
BMC-DJ-0011,DJ411.A8 M3,"Arnhem, omstreeks het midden der vorige eeuw : mit geschiedkundige aanteekeningen /",31796101217822,,B_Images/BMC-DJ-0011.Image_barcode.234009.jpg,B_Images/BMC-DJ-0011.Image_1.233940.jpg,,,1907.,"Markus, A.",Yes,Canaday Library,Stacks (Monographs),D,DJ,1900s,Dutch,ne ,,
BMC-BS-0011,BS511 .A7 1902,Literature & dogma: an essay towards a better apprehension of the Bible /,3.17961E+13,,B_Images/BMC-BS-0011.Image_barcode.193130.jpg,B_Images/BMC-BS-0011.Image_1.193013.jpg,B_Images/BMC-BS-0011.Image_2.193023.jpg,B_Images/BMC-BS-0011.Image_3.193118.jpg,1903,"Arnold, Matthew, 1822-1888.",Yes,Canaday Library,Stacks (Monographs),B,BS,1900s,English,nyu,,
BMC-BV-0002,BV45 .V3,"The spirit of Christmas,",3.17961E+13,,B_Images/BMC-BV-0002.Image_barcode.174551.jpg,B_Images/BMC-BV-0002.Image_1.174531.jpg,B_Images/BMC-BV-0002.Image_2.174541.jpg,,1905,"Van Dyke, Henry, 1852-1933.",Yes,Canaday Library,Stacks (Monographs),B,BV,1900s,English,nyu,,
BMC-DC-0058,DC130.S2 A3 1901 (vol. 1),The memoirs of the Duke of Saint-Simon on the reign of Louis XIV and the regency /,31796001144332,,,B_Images/BMC-DC-0058.Image_1.182027.jpg,,,1901.,"Saint-Simon, Louis de Rouvroy, duc de, 1675-1755.",Yes,Canaday Library,Stacks (Monographs),D,DC,1900s,English,nyu,,
BMC-DK-0010,DK219.6.N8 S8 1909 (vol. 2),The M. P. for Russia : reminiscences & correspondence of Madame Olga Novikoff /,31796001968532,,B_Images/BMC-DK-0010.Image_barcode.225831.jpg,B_Images/BMC-DK-0010.Image_1.225259.jpg,,,1909.,"Stead, W. T. 1849-1912. (William Thomas),",Yes,Canaday Library,Stacks (Monographs),D,DK,1900s,English,nyu,,
BMC-DS-0049,DS413 .F72 1903,Cities of India /,31796003515075,,B_Images/BMC-DS-0049.Image_barcode.201945.jpg,B_Images/BMC-DS-0049.Image_1.202107.jpg,B_Images/BMC-DS-0049.Image_2.202107.jpg,,1903.,"Forrest, George, Sir, 1846-1926.",Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,nyu,,
BMC-DS-0100,DS710 .K5 1909,"The face of China; travels in east, north, central and western China;",31796102753262,,B_Images/BMC-DS-0100.Image_barcode.204335.jpg,B_Images/BMC-DS-0100.Image_1.204241.jpg,,,1909.,"Kemp, Emily Georgiana, 1860-",Yes,Canaday Library,Stacks (Monographs),D,DS,1900s,English,nyu,,
BMC-DT-0013,DT83 .B78 1909,"A history of Egypt from the earliest times to the Persian conquest,",31796000930194,,B_Images/BMC-DT-0013.Image_barcode.211143.jpg,B_Images/BMC-DT-0013.Image_1.211053.jpg,B_Images/BMC-DT-0013.Image_2.211430.jpg,B_Images/BMC-DT-0013.Image_3.211358.jpg,1909.,"Breasted, James Henry, 1865-1935.",Yes,Canaday Library,Stacks (Monographs),D,DT,1900s,English,nyu,,
BMC-E-0045,E178 .E492 (vol. 3),History of the United States of America /,3.1796E+13,,B_Images/BMC-E-0045.Image_barcode.213403.jpg,B_Images/BMC-E-0045.Image_1.213348.jpg,,,1905,"Elson, Henry William, 1857-",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,nyu,,
BMC-E-0049,E181 .J73,Leading American soldiers /,3.17961E+13,Spelling correction ,B_Images/BMC-E-0049.Image_barcode.214009.jpg,B_Images/BMC-E-0049.Image_1.213921.jpg,,,1907,"Johnson, Robert Matteson, 1867-1920.",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,nyu,,
BMC-PS-0010,PS1127 .J8,"Judgment, a novel",3.17961E+13,,B_Images/BMC-PS-0010.Image_barcode.182741.jpg,B_Images/BMC-PS-0010.Image_1.182731.jpg,,,1903,"Brown, Alice, 1857-1948.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,nyu,,
BMC-PS-0030,PS1780 .A2 1899,The poetical writings of Fitz-Greene Halleck: with extracts from those of Joseph Rodman Drake /,3.17961E+13,,B_Images/BMC-PS-0030.Image_barcode.212117.jpg,B_Images/BMC-PS-0030.Image_1.212105.jpg,,,1901,"Halleck, Fitz-Greene, 1790-1867.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,nyu,,
BMC-PS-0082,PS2969.T58 L5 1908,"Letters from colonial children,",3.1796E+13,,B_Images/BMC-PS-0082.Image_barcode.164354.jpg,B_Images/BMC-PS-0082.Image_1.164341.jpg,,,1908,"Tappan, Eva March, 1854-1930.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,nyu,,
BMC-E-0108,E525.4 .S5,"The history of Fuller's Ohio Brigade, 1861-1865; its great march, with roster, portraits, battle maps and biographies.",3.17961E+13,,B_Images/BMC-E-0108.Image_barcode.002948.jpg,B_Images/BMC-E-0108.Image_1.002927.jpg,,,1909,"Smith, Charles H., 1837-",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,ohu,,
BMC-DK-0012,DK262 .S25 1904b,"Russia, her strength and her weakness : a study of the present conditions of the Russian empire /",31796101480891,,B_Images/BMC-DK-0012.Image_barcode.230533.jpg,B_Images/BMC-DK-0012.Image_1.230509.jpg,B_Images/BMC-DK-0012.Image_2.230515.jpg,,1904.,"Schierbrand, Wolf von, 1851-1920.",Yes,Canaday Library,Stacks (Monographs),D,DK,1900s,English,xx ,,
BMC-E-0013,E99.E7 T418 1900z,Eskimo papers.,3.17961E+13,,B_Images/BMC-E-0013.Image_barcode.210830.jpg,B_Images/BMC-E-0013.Image_1.210730.jpg,,,1908-31.,"Thalbitzer, William, 1873-1958.",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,xx ,,
BMC-E-0107,E513 .A644 (vol. 2),"The life of John A. Andrew, governor of Massachusetts, 1861-1865.",3.1796E+13,,B_Images/BMC-E-0107.Image_barcode.002913.jpg,B_Images/BMC-E-0107.Image_1.002903.jpg,,,1904,"Pearson, Henry Greenleaf, 1870-",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,NA,,
BMC-E-0062,E185.6 .D797 1903,The souls of black folk : essays and sketches /,3.17961E+13,,B_Images/BMC-E-0062.Image_barcode.005141.jpg,B_Images/BMC-E-0062.Image_1.004418.jpg,B_Images/BMC-E-0062.Image_2.005115.jpg,B_Images/BMC-E-0062.Image_3.005128.jpg,1903,"Du Bois, W. E. B. 1868-1963. (William Edward Burghardt),",Yes,Canaday Library,Stacks (Monographs),E,E,1900s,English,ilu,,
BMC-PS-0052,PS2116 .G6 1904 (vol. 1),The golden bowl /,3.1796E+13,Wrong barcode but right call number,B_Images/BMC-PS-0052.Image_barcode.215553.jpg,B_Images/BMC-PS-0052.Image_1.215531.jpg,B_Images/BMC-PS-0052.Image_2.215541.jpg,,1904,"James, Henry, 1843-1916.",Yes,Canaday Library,Stacks (Monographs),P,PS,1900s,English,nyu,,
BMC-BR-0016,BR60 .C49 v.68A,Opera.,3.1796E+13,,,,,,19--,"Prosper, of Aquitaine, Saint, ca 390-ca. 463.",No,Carpenter Library,Stacks,B,BR,1900s,NA,NA,,
BMC-BR-0032,BR60 .P25 f (vol. 7 pt. 5),Patrologia orientalis.,3.1796E+13,,,,,,1907-1975.,,No,Carpenter Library,Folio,B,BR,1900s,NA,NA,,
BMC-BS-0041,BS2344 .S37 (vol. 8),Erläuterungen zum Neuen Testamentum.,3.1796E+13,,,,,,19,"Schlatter, Adolf, 1852-1938.",No,Canaday Library,Stacks (Monographs),B,BS,1900s,NA,NA,,
BMC-BS-0042,BS2344 .S37 (vol. 12),Erläuterungen zum Neuen Testamentum.,3.1796E+13,,,,,,19,"Schlatter, Adolf, 1852-1938.",No,Canaday Library,Stacks (Monographs),B,BS,1900s,NA,NA,,
BMC-D-0044,D51 .K6 v.1,Klio : Beiträge zur alten Geschichte.,3.1796E+13,,,,,,1902-,,No,Canaday Library,Stacks (Monographs),D,D,1900s,NA,NA,,
BMC-DA-0054,DA25.M2 O7 n.s (vol. 6),"Calendar of the manuscripts of the Marquess of Ormonde, K. P., preserved at Kilkenny castle.",31796000909735,,,,,,1902-20.,Great Britain. Royal Commission on Historical Manuscripts.,No,Canaday Library,Stacks (Monographs),D,DA,1900s,NA,NA,,
BMC-DA-0055,DA25.M2 O7 n.s (vol. 5),"Calendar of the manuscripts of the Marquess of Ormonde, K. P., preserved at Kilkenny castle.",31796000909727,,,,,,1902-20.,Great Britain. Royal Commission on Historical Manuscripts.,No,Canaday Library,Stacks (Monographs),D,DA,1900s,NA,NA,,
BMC-DA-0056,DA25.M2 O7 n.s (vol. 1),"Calendar of the manuscripts of the Marquess of Ormonde, K. P., preserved at Kilkenny castle.",31796000909487,,,,,,1902-20.,Great Britain. Royal Commission on Historical Manuscripts.,No,Canaday Library,Stacks (Monographs),D,DA,1900s,NA,NA,,
BMC-DA-0062,DA25.M2 S8 (vol. 3),"Calendar of the Stuart papers belonging to His Majesty the king, preserved at Windsor castle.",31796000910188,,,,,,1902-,Great Britain. Royal Commission on Historical Manuscripts.,No,Canaday Library,Stacks (Monographs),D,DA,1900s,NA,NA,,
BMC-DA-0107,DA391.1.W9 S6 (vol. 2),"The life and letters of Sir Henry Wotton,",31796000792461,,,,,,1907.,"Smith, Logan Pearsall, 1865-1946.",No,Canaday Library,Stacks (Monographs),D,DA,1900s,NA,NA,,
BMC-DC-0014,DC30 .C7 (vol. 1944),Congrès archéologique de France : [proceedings],31796003102031,,,,,,1905-,Congrès archéologique de France.,No,Carpenter Library,Stacks,D,DC,1900s,NA,NA,,
BMC-DC-0036,DC103 .A18,Les sources allemandes de l'histoire de Jeanne d'Arc /,31796100743075,,,,,,1903.,"Lefèvre-Pontalis, Germain, 1860-1930.",No,Canaday Library,Stacks (Monographs),D,DC,1900s,NA,NA,,
BMC-DD-0033,DD85 .W4 (vol. 5 1911),Wer ist's?,31796001222781,,,,,,1905.,,No,Canaday Library,Stacks (Monographs),D,DD,1900s,NA,NA,,
BMC-DD-0034,DD85 .W4 (vol. 7 1914),Wer ist's?,31796001222906,,,,,,1905.,,No,Canaday Library,Stacks (Monographs),D,DD,1900s,NA,NA,,
BMC-DF-0026,DF261.M5 W5,Milet.,,,,,,,1906-,,No,Carpenter Library,Stacks,D,DF,1900s,NA,NA,,
BMC-DG-0002,DG12 .A6 f (vol. 2),Supplementary papers of the American School of Classical Studies in Rome.,31796003113624,,,,,,1905-,American School of Classical Studies in Rome.,No,Carpenter Library,Folio,D,DG,1900s,NA,NA,,
BMC-DT-0015,DT83 .B92 1902b (vol. 1),"A history of Egypt from the end of the Neolithic period to the death of Cleopatra VII, B.C. 30.",31796000930426,,,,,,1902.,"Budge, E. A. Wallis Sir, 1857-1934. (Ernest Alfred Wallis),",No,Canaday Library,Stacks (Monographs),D,DT,1900s,NA,NA,,
BMC-PR-0103,PR2420 1904 (vol. 2),The works of Francis Beaumont and John Fletcher.,3.1796E+13,,B_Images/BMC-PR-0103.Image_barcode.172001.jpg,B_Images/BMC-PR-0103.Image_1.171945.jpg,,,1904-12.,"Beaumont, Francis, 1584-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1900s,NA,NA,,
BMC-PR-0195,PR3482 .D6 1939,The poetical works of Oliver Goldsmith /,3.1796E+13,,,B_Images/BMC-PR-0195.Image_1.195719.jpg,,,1906,"Goldsmith, Oliver, 1730?-1774.",No,Canaday Library,Stacks (Monographs),P,PR,1900s,NA,NA,,
BMC-PS-0009,PS1097 .A1 1909b (vol. 5),The collected works of Ambrose Bierce.,3.1796E+13,,,,,,1909-1912.,"Bierce, Ambrose, 1842-1914?",No,Canaday Library,Stacks (Monographs),P,PS,1900s,NA,NA,,
BMC-BR-0045,BR67 .S8,"Patristic study,",3.17961E+13,,,,,,1902,"Swete, Henry Barclay, 1835-1917.",No,Carpenter Library,Stacks,B,BR,1900s,English,NA,,
BMC-BV-0026,BV2830 .B8,"Latin America; the pagans, the Papists, the patriots, the Protestants and the present problem,",3.17961E+13,,,,,,1901,"Brown, Hubert William.",No,Canaday Library,Stacks (Monographs),B,BV,1900s,English,NA,,
BMC-DA-0104,DA390 .G121 (vol. 5),"History of England from the accession of James I. to the outbreak of the civil war, 1603-1642;",31796000792503,,,,,,"1904-09. v.1,'05.","Gardiner, Samuel Rawson, 1829-1902.",No,Canaday Library,Stacks (Monographs),D,DA,1900s,English,NA,,
BMC-DA-0105,DA390 .G121 (vol. 10),"History of England from the accession of James I. to the outbreak of the civil war, 1603-1642;",31796000792453,,,,,,"1904-09. v.1,'05.","Gardiner, Samuel Rawson, 1829-1902.",No,Canaday Library,Stacks (Monographs),D,DA,1900s,English,NA,,
BMC-DA-0106,DA390 .G121 (vol. 4),"History of England from the accession of James I. to the outbreak of the civil war, 1603-1642;",31796000792446,,,,,,"1904-09. v.1,'05.","Gardiner, Samuel Rawson, 1829-1902.",No,Canaday Library,Stacks (Monographs),D,DA,1900s,English,NA,,
BMC-DB-0004,DB469 .R64 1903,Through the Dolomites.,31796101994685,,,,,,1903.,"Robertson, Alexander, 1846-1933.",No,Canaday Library,Stacks (Monographs),D,DB,1900s,English,NA,,
BMC-DC-0011,DC20 .C77 (vol. 2),"France, historic and romantic.",31796000996609,,,,,,1904.,"Cook, Joel, 1842-1910.",No,Canaday Library,Stacks (Monographs),D,DC,1900s,English,NA,,
BMC-DJ-0017,DJ411.R8 R6 (vol. 3),"Rotterdam in den loop der eeuwen; wordingsgeschiedenis; Kerkelijk leven; kunsten en Wetenschappen; scheepvaart, handel en nijverheid; maatschappelikj leven.",31796000785655,,,,,,1906-09.,,No,Canaday Library,Stacks (Monographs),D,DJ,1900s,English,NA,,
BMC-DS-0105,DS785 .D28,"In Tibet and Chinese Turkestan; being the record of three years' exploration,",31796102120512,,,,,,1901.,"Deasy, Henry Hugh Peter.",No,Canaday Library,Stacks (Monographs),D,DS,1900s,English,NA,,
BMC-DT-0037,DT507 .A74 1901,"The Ashanti campaign of 1900,",31796102085384,,,,,,1901.,"Armitage, Cecil Hamilton, Sir, 1869-1933.",No,Canaday Library,Stacks (Monographs),D,DT,1900s,English,NA,,
BMC-PR-0082,PR2065 .S8 1904,The squyr of lowe degre.,3.1796E+13,,,,,,1904,,No,Canaday Library,Stacks (Monographs),P,PR,1900s,English,NA,,
BMC-PR-0164,PR2995 .B3,The development of Shakespeare as a dramatist /,31796101988901,,,,,,"1907, t.p. 1910.","Baker, George Pierce, 1866-1935.",No,Canaday Library,Stacks (Monographs),P,PR,1900s,English,NA,,
BMC-BR-0004,"BR45 .T4 v.22, pt.3","Eusebius Kirchengeschichte, Buch VI und VII;",3.1796E+13,,,,,,1902,"Eusebius, of Caesarea, Bishop of Caesarea, approximately 260-approximately 340.",No,Canaday Library,Stacks (Monographs),B,BR,1900s,German,NA,,
